trip_id,origin,destination,route,distance_km,popularity_tier,bus_type,capacity,base_price_inr,departure_date,departure_weekday,booking_open_date,booking_window_days,is_holiday_period,weekday_multiplier,price_ratio,final_seats_booked,final_occupancy_pct
849,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,36,360.0,2025-10-01,Wednesday,2025-09-11,20,True,0.82,0.993,19,52.78
850,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Seater,40,470.0,2026-06-08,Monday,2026-05-09,30,False,0.85,1.106,16,40.0
851,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,38,310.0,2026-03-06,Friday,2026-02-14,20,True,1.15,1.043,32,84.21
852,Delhi,Agra,Delhi -> Agra,230,2,AC Sleeper,34,540.0,2026-05-04,Monday,2026-04-12,22,False,0.85,1.021,18,52.94
853,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Seater,54,230.0,2026-02-18,Wednesday,2026-01-12,37,False,0.82,0.876,29,53.7
854,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Sleeper,30,510.0,2026-06-07,Sunday,2026-05-19,19,False,1.1,1.005,17,56.67
855,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Sleeper,32,570.0,2026-04-21,Tuesday,2026-04-03,18,False,0.8,1.078,13,40.62
856,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Volvo AC Semi-Sleeper,40,1190.0,2025-08-17,Sunday,2025-07-19,29,True,1.1,1.018,36,90.0
857,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,28,1360.0,2025-10-09,Thursday,2025-09-01,38,False,0.95,1.126,16,57.14
858,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,33,1390.0,2026-01-03,Saturday,2025-12-13,21,True,1.25,1.024,31,93.94
859,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,28,1400.0,2025-08-29,Friday,2025-07-25,35,True,1.15,1.068,26,92.86
860,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Sleeper,30,750.0,2026-04-10,Friday,2026-03-03,38,False,1.15,0.907,28,93.33
861,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Seater,41,630.0,2026-05-24,Sunday,2026-04-26,28,False,1.1,1.059,38,92.68
862,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Sleeper,31,350.0,2026-04-14,Tuesday,2026-03-01,44,True,0.8,1.049,19,61.29
863,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Seater,53,340.0,2025-11-17,Monday,2025-10-22,26,False,0.85,0.925,34,64.15
864,Bangalore,Goa,Bangalore -> Goa,560,3,AC Seater,44,950.0,2025-09-07,Sunday,2025-08-06,32,False,1.1,0.998,24,54.55
865,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,42,340.0,2025-09-17,Wednesday,2025-08-07,41,False,0.82,0.952,21,50.0
866,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,53,270.0,2026-01-04,Sunday,2025-11-26,39,False,1.1,0.97,49,92.45
867,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Seater,51,540.0,2025-10-24,Friday,2025-10-06,18,False,1.15,0.918,27,52.94
868,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,54,600.0,2026-05-31,Sunday,2026-05-17,14,False,1.1,1.039,27,50.0
869,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,53,580.0,2026-02-28,Saturday,2026-02-07,21,False,1.25,0.969,35,66.04
870,Kolkata,Digha,Kolkata -> Digha,185,3,AC Sleeper,33,420.0,2025-12-08,Monday,2025-11-01,37,False,0.85,0.987,13,39.39
871,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,38,490.0,2026-01-01,Thursday,2025-11-27,35,True,0.95,1.039,36,94.74
872,Surat,Mumbai,Surat -> Mumbai,285,2,AC Sleeper,29,720.0,2026-01-10,Saturday,2025-12-24,17,False,1.25,1.098,16,55.17
873,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,28,1240.0,2026-04-18,Saturday,2026-03-08,41,False,1.25,1.027,24,85.71
874,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,34,620.0,2026-05-08,Friday,2026-04-18,20,False,1.15,0.93,21,61.76
875,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,41,770.0,2026-02-16,Monday,2026-01-29,18,False,0.85,0.985,20,48.78
876,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Seater,55,350.0,2025-08-24,Sunday,2025-07-27,28,False,1.1,0.952,46,83.64
877,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,34,430.0,2025-09-30,Tuesday,2025-09-14,16,True,0.8,1.041,22,64.71
878,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Seater,40,940.0,2025-08-24,Sunday,2025-07-15,40,False,1.1,1.106,22,55.0
879,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Sleeper,28,700.0,2026-05-17,Sunday,2026-04-12,35,False,1.1,1.107,15,53.57
880,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Non-AC Seater,53,400.0,2026-04-15,Wednesday,2026-03-24,22,True,0.82,1.044,28,52.83
881,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Seater,41,410.0,2025-09-07,Sunday,2025-08-15,23,False,1.1,1.049,30,73.17
882,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,41,780.0,2026-06-06,Saturday,2026-05-17,20,False,1.25,0.951,22,53.66
883,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,35,790.0,2026-01-30,Friday,2026-01-04,26,False,1.15,1.09,26,74.29
884,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,56,310.0,2025-12-08,Monday,2025-10-25,44,False,0.85,1.114,40,71.43
885,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,36,330.0,2025-08-16,Saturday,2025-07-23,24,True,1.25,0.91,31,86.11
886,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,29,1180.0,2026-06-09,Tuesday,2026-04-26,44,False,0.8,0.916,12,41.38
887,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Seater,48,260.0,2026-06-16,Tuesday,2026-05-24,23,False,0.8,1.077,21,43.75
888,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Non-AC Seater,54,250.0,2026-03-25,Wednesday,2026-02-19,34,False,0.82,0.952,31,57.41
889,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Seater,48,140.0,2026-06-09,Tuesday,2026-05-05,35,False,0.8,0.92,35,72.92
890,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Seater,44,620.0,2025-08-02,Saturday,2025-07-05,28,False,1.25,1.042,38,86.36
891,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Sleeper,29,1200.0,2025-09-23,Tuesday,2025-08-15,39,False,0.8,1.043,16,55.17
892,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,39,660.0,2026-06-02,Tuesday,2026-05-09,24,False,0.8,0.92,21,53.85
893,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Seater,44,830.0,2025-12-30,Tuesday,2025-11-25,35,True,0.8,0.93,34,77.27
894,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,43,330.0,2026-02-24,Tuesday,2026-01-19,36,False,0.8,0.924,23,53.49
895,Delhi,Dehradun,Delhi -> Dehradun,250,2,Volvo AC Semi-Sleeper,38,560.0,2025-12-21,Sunday,2025-11-20,31,False,1.1,1.093,29,76.32
896,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,28,1440.0,2026-01-16,Friday,2025-12-09,38,True,1.15,1.061,18,64.29
897,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,40,1250.0,2025-08-19,Tuesday,2025-08-04,15,False,0.8,1.07,18,45.0
898,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Seater,50,530.0,2026-01-03,Saturday,2025-11-19,45,True,1.25,0.901,50,100.0
899,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Seater,50,190.0,2026-05-03,Sunday,2026-04-18,15,False,1.1,1.064,33,66.0
900,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Seater,54,290.0,2025-11-07,Friday,2025-10-19,19,False,1.15,1.105,42,77.78
901,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Non-AC Seater,49,370.0,2026-02-16,Monday,2026-01-08,39,False,0.85,0.965,27,55.1
902,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,41,410.0,2025-08-16,Saturday,2025-07-31,16,True,1.25,0.965,31,75.61
903,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,55,260.0,2026-06-02,Tuesday,2026-04-25,38,False,0.8,0.934,32,58.18
904,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,56,520.0,2025-08-19,Tuesday,2025-07-14,36,False,0.8,0.9,22,39.29
905,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Sleeper,28,350.0,2026-03-18,Wednesday,2026-03-02,16,False,0.82,0.895,9,32.14
906,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,30,310.0,2025-11-08,Saturday,2025-09-24,45,False,1.25,1.018,19,63.33
907,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,29,650.0,2026-03-25,Wednesday,2026-02-24,29,False,0.82,1.13,13,44.83
908,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Seater,40,460.0,2026-04-03,Friday,2026-03-09,25,False,1.15,1.082,31,77.5
909,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,48,270.0,2026-01-16,Friday,2025-12-09,38,True,1.15,1.118,48,100.0
910,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,660.0,2025-08-09,Saturday,2025-07-25,15,False,1.25,0.92,35,87.5
911,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,56,640.0,2026-03-31,Tuesday,2026-03-13,18,False,0.8,1.108,21,37.5
912,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,32,340.0,2026-02-19,Thursday,2026-02-05,14,False,0.95,0.938,13,40.62
913,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Sleeper,33,520.0,2026-03-22,Sunday,2026-02-12,38,False,1.1,1.025,32,96.97
914,Bangalore,Goa,Bangalore -> Goa,560,3,AC Seater,43,860.0,2026-02-05,Thursday,2026-01-18,18,False,0.95,0.903,20,46.51
915,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,40,1290.0,2026-04-11,Saturday,2026-03-02,40,False,1.25,1.104,34,85.0
916,Surat,Mumbai,Surat -> Mumbai,285,2,AC Sleeper,32,730.0,2026-05-10,Sunday,2026-04-13,27,False,1.1,1.114,20,62.5
917,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,50,550.0,2025-08-21,Thursday,2025-07-07,45,False,0.95,0.888,29,58.0
918,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,30,1430.0,2026-06-20,Saturday,2026-05-12,39,False,1.25,1.054,26,86.67
919,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,34,840.0,2025-09-18,Thursday,2025-08-27,22,False,0.95,1.053,15,44.12
920,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,28,790.0,2025-08-25,Monday,2025-08-01,24,True,0.85,0.941,19,67.86
921,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Seater,43,950.0,2026-04-28,Tuesday,2026-04-05,23,False,0.8,1.064,20,46.51
922,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,49,260.0,2026-06-23,Tuesday,2026-05-19,35,False,0.8,1.077,25,51.02
923,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Seater,50,520.0,2026-03-04,Wednesday,2026-02-13,19,True,0.82,0.99,25,50.0
924,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,40,250.0,2025-12-01,Monday,2025-11-14,17,False,0.85,1.014,32,80.0
925,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,48,550.0,2025-09-14,Sunday,2025-08-24,21,False,1.1,1.139,30,62.5
926,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Seater,42,930.0,2026-03-07,Saturday,2026-01-24,42,False,1.25,0.96,41,97.62
927,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,34,260.0,2026-06-03,Wednesday,2026-05-16,18,False,0.82,0.969,12,35.29
928,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,40,1160.0,2025-11-02,Sunday,2025-09-24,39,True,1.1,0.959,38,95.0
929,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,39,640.0,2026-01-05,Monday,2025-12-06,30,False,0.85,1.115,30,76.92
930,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Sleeper,31,400.0,2026-03-13,Friday,2026-02-26,15,False,1.15,1.003,18,58.06
931,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,38,680.0,2025-09-03,Wednesday,2025-08-12,22,False,0.82,0.948,24,63.16
932,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,48,530.0,2025-09-22,Monday,2025-08-17,36,False,0.85,0.886,31,64.58
933,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,48,570.0,2026-01-06,Tuesday,2025-12-21,16,False,0.8,0.952,22,45.83
934,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Sleeper,31,350.0,2025-11-23,Sunday,2025-10-10,44,False,1.1,1.049,20,64.52
935,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Non-AC Seater,56,390.0,2026-06-16,Tuesday,2026-05-28,19,False,0.8,1.018,29,51.79
936,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,32,610.0,2026-02-01,Sunday,2025-12-23,40,False,1.1,1.061,21,65.62
937,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,32,290.0,2026-01-25,Sunday,2025-12-12,44,True,1.1,0.952,27,84.38
938,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,32,1190.0,2025-08-12,Tuesday,2025-07-21,22,False,0.8,0.877,18,56.25
939,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,49,640.0,2025-10-03,Friday,2025-09-19,14,True,1.15,1.033,37,75.51
940,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,51,260.0,2025-09-14,Sunday,2025-08-18,27,False,1.1,0.884,51,100.0
941,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Seater,43,870.0,2026-03-28,Saturday,2026-02-25,31,False,1.25,1.024,36,83.72
942,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,42,870.0,2025-12-02,Tuesday,2025-10-25,38,False,0.8,1.113,25,59.52
943,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,36,240.0,2026-01-07,Wednesday,2025-12-20,18,False,0.82,0.895,13,36.11
944,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,32,250.0,2026-05-17,Sunday,2026-04-02,45,False,1.1,0.932,22,68.75
945,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,30,1200.0,2025-08-16,Saturday,2025-07-27,20,True,1.25,0.884,24,80.0
946,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Sleeper,34,200.0,2025-09-08,Monday,2025-07-27,43,False,0.85,0.92,30,88.24
947,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Volvo AC Semi-Sleeper,40,1110.0,2026-01-29,Thursday,2026-01-02,27,False,0.95,1.031,24,60.0
948,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,30,870.0,2026-05-17,Sunday,2026-04-30,17,False,1.1,1.053,18,60.0
949,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,55,530.0,2025-11-12,Wednesday,2025-09-28,45,False,0.82,0.856,35,63.64
950,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Sleeper,32,360.0,2026-01-31,Saturday,2025-12-29,33,False,1.25,1.079,29,90.62
951,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,42,510.0,2025-12-14,Sunday,2025-11-02,42,False,1.1,1.082,31,73.81
952,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,31,730.0,2026-01-08,Thursday,2025-12-17,22,False,0.95,1.094,13,41.94
953,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,48,230.0,2025-10-20,Monday,2025-10-01,19,True,0.85,0.952,30,62.5
954,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,43,680.0,2026-04-26,Sunday,2026-04-03,23,False,1.1,1.096,32,74.42
955,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,31,440.0,2025-11-22,Saturday,2025-10-28,25,False,1.25,1.065,15,48.39
956,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Seater,48,260.0,2025-12-29,Monday,2025-11-24,35,False,0.85,0.99,30,62.5
957,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Sleeper,28,1290.0,2026-02-13,Friday,2026-01-20,24,False,1.15,1.068,17,60.71
958,Bangalore,Goa,Bangalore -> Goa,560,3,Volvo AC Semi-Sleeper,38,1040.0,2026-05-25,Monday,2026-05-10,15,False,0.85,0.906,16,42.11
959,Mumbai,Pune,Mumbai -> Pune,150,1,AC Seater,41,250.0,2026-01-12,Monday,2025-12-11,32,True,0.85,0.98,35,85.37
960,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,40,1220.0,2025-09-28,Sunday,2025-08-24,35,False,1.1,1.044,22,55.0
961,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,41,460.0,2025-11-24,Monday,2025-10-14,41,False,0.85,1.021,24,58.54
962,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,50,570.0,2026-02-12,Thursday,2026-01-07,36,False,0.95,0.952,33,66.0
963,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,30,830.0,2025-09-14,Sunday,2025-08-31,14,False,1.1,0.989,20,66.67
964,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,30,440.0,2025-08-05,Tuesday,2025-07-17,19,False,0.8,1.065,13,43.33
965,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,35,730.0,2025-12-20,Saturday,2025-11-15,35,False,1.25,0.899,25,71.43
966,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,33,450.0,2025-08-12,Tuesday,2025-07-20,23,False,0.8,1.089,12,36.36
967,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Volvo AC Semi-Sleeper,40,520.0,2026-06-04,Thursday,2026-05-05,30,False,0.95,1.015,23,57.5
968,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Sleeper,34,340.0,2026-06-09,Tuesday,2026-04-26,44,False,0.8,1.019,17,50.0
969,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Sleeper,30,370.0,2025-10-29,Wednesday,2025-10-03,26,False,0.82,0.928,13,43.33
970,Delhi,Agra,Delhi -> Agra,230,2,AC Seater,45,350.0,2025-10-22,Wednesday,2025-09-15,37,True,0.82,0.895,32,71.11
971,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,42,490.0,2025-08-25,Monday,2025-08-09,16,True,0.85,0.902,27,64.29
972,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Sleeper,34,300.0,2026-01-23,Friday,2025-12-14,40,False,1.15,0.9,28,82.35
973,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,33,780.0,2026-05-30,Saturday,2026-04-20,40,False,1.25,1.076,26,78.79
974,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Sleeper,33,720.0,2026-05-19,Tuesday,2026-04-19,30,False,0.8,0.946,17,51.52
975,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Seater,55,240.0,2026-03-08,Sunday,2026-02-05,31,False,1.1,0.914,50,90.91
976,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,30,640.0,2026-02-22,Sunday,2026-02-01,21,False,1.1,0.96,19,63.33
977,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Sleeper,28,290.0,2026-04-19,Sunday,2026-04-03,16,False,1.1,0.87,21,75.0
978,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,45,430.0,2025-10-31,Friday,2025-09-26,35,True,1.15,0.954,45,100.0
979,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Sleeper,32,860.0,2025-09-21,Sunday,2025-08-17,35,False,1.1,1.005,24,75.0
980,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,42,1330.0,2025-12-21,Sunday,2025-11-11,40,False,1.1,1.1,36,85.71
981,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Sleeper,31,400.0,2026-02-02,Monday,2026-01-05,28,False,0.85,1.103,19,61.29
982,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,28,820.0,2026-06-26,Friday,2026-06-02,24,False,1.15,1.019,27,96.43
983,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Seater,42,870.0,2025-08-03,Sunday,2025-07-10,24,False,1.1,1.024,30,71.43
984,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,29,710.0,2026-05-21,Thursday,2026-04-26,25,False,0.95,0.882,28,96.55
985,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,38,1260.0,2025-11-21,Friday,2025-10-16,36,False,1.15,1.042,32,84.21
986,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,41,460.0,2025-08-13,Wednesday,2025-07-08,36,True,0.82,1.082,27,65.85
987,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Sleeper,34,690.0,2025-08-01,Friday,2025-07-13,19,False,1.15,0.906,21,61.76
988,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,33,1410.0,2025-10-06,Monday,2025-08-25,42,False,0.85,1.115,16,48.48
989,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,48,160.0,2026-04-21,Tuesday,2026-03-23,29,False,0.8,1.016,20,41.67
990,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Seater,40,650.0,2026-04-01,Wednesday,2026-02-22,38,False,0.82,0.956,16,40.0
991,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,28,1290.0,2026-02-23,Monday,2026-01-25,29,False,0.85,0.951,16,57.14
992,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,34,1290.0,2026-01-15,Thursday,2025-12-18,28,True,0.95,0.984,31,91.18
993,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Sleeper,33,590.0,2025-12-15,Monday,2025-11-09,36,False,0.85,1.017,13,39.39
994,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,42,330.0,2025-09-27,Saturday,2025-08-15,43,False,1.25,1.11,40,95.24
995,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,31,860.0,2025-12-26,Friday,2025-12-10,16,True,1.15,1.041,28,90.32
996,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Volvo AC Semi-Sleeper,40,1130.0,2025-10-06,Monday,2025-08-30,37,False,0.85,1.05,23,57.5
997,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Sleeper,30,490.0,2026-04-06,Monday,2026-03-04,33,False,0.85,0.926,19,63.33
998,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,43,690.0,2026-06-15,Monday,2026-05-05,41,False,0.85,0.882,28,65.12
999,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Sleeper,30,680.0,2025-09-13,Saturday,2025-08-23,21,False,1.25,1.075,15,50.0
1000,Delhi,Agra,Delhi -> Agra,230,2,AC Sleeper,33,510.0,2025-12-17,Wednesday,2025-11-06,41,False,0.82,0.964,21,63.64
1001,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,36,370.0,2026-02-06,Friday,2026-01-04,33,False,1.15,0.895,27,75.0
1002,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Volvo AC Semi-Sleeper,41,520.0,2026-04-05,Sunday,2026-03-07,29,False,1.1,1.015,31,75.61
1003,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,41,280.0,2026-03-15,Sunday,2026-02-13,30,False,1.1,0.942,35,85.37
1004,Kolkata,Digha,Kolkata -> Digha,185,3,AC Sleeper,32,480.0,2025-10-21,Tuesday,2025-09-06,45,True,0.8,1.128,15,46.88
1005,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,42,1050.0,2026-04-09,Thursday,2026-02-27,41,False,0.95,1.024,22,52.38
1006,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Seater,52,240.0,2026-01-23,Friday,2025-12-24,30,False,1.15,1.088,31,59.62
1007,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,42,560.0,2025-09-06,Saturday,2025-07-29,39,False,1.25,0.976,41,97.62
1008,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,40,850.0,2026-06-07,Sunday,2026-05-20,18,False,1.1,0.901,30,75.0
1009,Bangalore,Goa,Bangalore -> Goa,560,3,Volvo AC Semi-Sleeper,42,1020.0,2026-01-09,Friday,2025-11-25,45,False,1.15,0.889,35,83.33
1010,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Seater,52,140.0,2026-02-26,Thursday,2026-01-21,36,False,0.95,0.889,40,76.92
1011,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,32,1340.0,2025-10-16,Thursday,2025-09-07,39,False,0.95,1.022,23,71.88
1012,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,41,460.0,2026-04-01,Wednesday,2026-03-01,31,False,0.82,1.082,23,56.1
1013,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,40,540.0,2025-10-15,Wednesday,2025-09-11,34,False,0.82,0.958,20,50.0
1014,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,33,800.0,2025-09-23,Tuesday,2025-09-06,17,False,0.8,1.103,16,48.48
1015,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,730.0,2026-05-15,Friday,2026-04-22,23,False,1.15,1.017,26,65.0
